Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
773466258,53,F,2,High School,Married,TX,91750,Yes,no,no,Cellular,Selfemployeed,7865.0,5.0
773503308,49,M,3,High School,Unknown,FL,91750,Yes,yes,no,Cellular,Retirees,47502.0,4.0
773667708,45,F,5,Uneducated,Unknown,FL,91750,No,no,no,Cellular,Blue-Collar,22975.0,4.0
773827008,40,F,1,Graduate,Married,CA,91750,No,yes,no,Telephone,Selfemployeed,5525.0,5.0
773988708,35,M,3,Graduate,Unknown,TX,91750,Yes,yes,yes,Cellular,White-Collar,104473.0,5.0
774012933,37,M,2,High School,Married,FL,91750,No,yes,no,Cellular,White-Collar,118417.0,3.0
774099708,45,M,3,Graduate,Single,VA,91750,No,no,yes,Cellular,Blue-Collar,103488.0,4.0
774172158,40,F,4,Uneducated,Single,CA,91750,No,no,no,Cellular,Businessman,31191.0,5.0
774437583,44,F,2,Graduate,Married,NJ,91750,No,no,no,Cellular,Selfemployeed,14975.0,3.0
774491958,44,M,4,Graduate,Single,TX,91750,No,yes,yes,Unknown,Govt,112879.0,5.0
774588633,38,M,1,High School,Married,NJ,91750,No,no,no,Cellular,Businessman,86104.0,5.0
774675933,44,F,1,Graduate,Married,CA,91750,Yes,no,no,Cellular,Retirees,38163.0,3.0
774760458,52,F,1,Graduate,Single,NJ,91750,Yes,no,no,Unknown,Selfemployeed,14975.0,3.0
775112958,36,M,2,Unknown,Single,CA,91750,Yes,no,no,Cellular,White-Collar,107853.0,5.0
775152708,58,F,2,Graduate,Married,FL,91750,No,yes,no,Cellular,Retirees,16680.0,4.0
775198608,37,F,2,High School,Married,TX,91750,No,no,no,Telephone,Businessman,19426.0,5.0
775267158,54,M,1,High School,Single,IL,91750,No,no,no,Cellular,Businessman,116844.0,5.0
778131333,39,M,3,Unknown,Single,NY,91750,Yes,no,yes,Cellular,Govt,94726.0,4.0
778137108,49,F,3,Uneducated,Married,NY,91750,No,no,no,Cellular,Blue-Collar,17238.0,3.0
778143183,54,M,3,Graduate,Married,TX,91750,No,yes,no,Cellular,Blue-Collar,92975.0,4.0
778148283,47,F,5,High School,Married,CA,91750,No,no,no,Cellular,Govt,45336.0,5.0
778152108,53,M,1,Graduate,Single,TX,91750,No,yes,no,Cellular,Selfemployeed,88881.0,5.0
778155558,40,F,5,Graduate,Unknown,TX,91750,Yes,yes,no,Cellular,White-Collar,38810.0,5.0
778163508,52,M,2,Unknown,Single,CA,91750,No,no,no,Cellular,Selfemployeed,86500.0,5.0
778170633,44,F,3,Doctorate,Married,FL,91750,No,no,no,Unknown,Selfemployeed,39987.0,5.0
778172583,55,M,2,Graduate,Married,NY,91750,No,no,no,Unknown,Blue-Collar,101547.0,5.0
778176108,28,F,1,High School,Single,NJ,91750,Yes,no,no,Unknown,Selfemployeed,11366.0,4.0
778180158,42,F,2,High School,Married,NY,91750,No,yes,no,Telephone,Retirees,39628.0,5.0
778191933,45,F,3,Unknown,Single,CA,91750,No,yes,no,Cellular,Selfemployeed,25155.0,4.0
778207083,45,F,4,High School,Married,CA,91750,Yes,no,no,Cellular,Blue-Collar,22582.0,3.0
778224858,50,M,2,Unknown,Married,CA,91750,No,no,no,Cellular,Selfemployeed,69876.0,4.0
778228458,50,M,3,Uneducated,Single,TX,91750,No,yes,no,Telephone,Govt,86612.0,5.0
778231983,39,M,2,Graduate,Married,FL,91750,No,yes,no,Cellular,White-Collar,78478.0,3.0
778236858,54,M,1,Graduate,Married,NY,91750,Yes,no,no,Cellular,White-Collar,100058.0,4.0
778239933,51,F,3,Graduate,Single,FL,91750,No,no,no,Unknown,Blue-Collar,10574.0,3.0
778242708,56,F,3,Graduate,Married,CA,91750,Yes,yes,no,Cellular,White-Collar,57807.0,3.0
778245633,40,F,3,High School,Single,NY,91750,No,yes,no,Cellular,Businessman,59014.0,3.0
778247358,35,M,2,High School,Single,FL,91750,No,no,no,Cellular,Businessman,44253.0,3.0
778255083,43,M,3,Graduate,Unknown,CA,91750,No,yes,yes,Cellular,White-Collar,72336.0,3.0
778260108,50,M,4,Post-Graduate,Married,TX,91750,No,no,no,Cellular,Businessman,165200.0,4.0
778264008,36,M,1,Graduate,Single,FL,91750,No,yes,no,Cellular,Selfemployeed,74670.0,3.0
778268508,43,M,5,Graduate,Married,MI,91750,Yes,yes,no,Cellular,Retirees,63037.0,4.0
778272408,54,F,2,Uneducated,Married,CA,91750,No,yes,no,Cellular,Blue-Collar,25374.0,3.0
778275783,45,F,2,Unknown,Single,CO,91750,Yes,yes,no,Unknown,Selfemployeed,33481.0,5.0
778282758,37,M,2,High School,Single,CA,91750,No,yes,no,Cellular,Govt,51503.0,4.0
778284783,39,M,2,Unknown,Married,FL,91750,No,yes,no,Cellular,Govt,71124.0,3.0
778286433,65,F,0,High School,Single,TX,91750,Yes,no,no,Unknown,Selfemployeed,22129.0,4.0
778289883,49,F,4,Unknown,Married,CA,91750,Yes,yes,no,Cellular,Blue-Collar,29229.0,4.0
778327908,49,M,2,Unknown,Married,FL,91750,No,no,no,Cellular,Selfemployeed,50264.0,4.0
778340733,50,F,1,Unknown,Married,CA,91750,No,no,no,Cellular,Businessman,19020.0,4.0
778343958,46,F,2,Graduate,Married,NY,91750,No,no,no,Unknown,Selfemployeed,44019.0,5.0
778346283,43,F,1,Post-Graduate,Married,NY,91750,Yes,no,no,Unknown,Retirees,17178.0,4.0
778348233,35,F,2,Graduate,Married,NY,91750,No,yes,yes,Cellular,Selfemployeed,5525.0,4.0
778349883,61,M,1,Graduate,Married,CA,91750,No,no,no,Cellular,White-Collar,52902.0,4.0
778353183,43,M,4,Graduate,Married,FL,91750,No,yes,no,Cellular,White-Collar,94786.0,5.0
778356408,47,F,3,High School,Married,TX,91750,No,no,no,Cellular,Retirees,56158.0,5.0
778357458,37,F,2,Unknown,Single,FL,91750,No,yes,yes,Unknown,Businessman,15082.0,5.0
778360608,50,F,4,Uneducated,Single,NY,91750,No,no,no,Cellular,Govt,52833.0,4.0
778364583,46,F,4,Graduate,Single,NJ,91750,Yes,no,no,Unknown,Selfemployeed,14975.0,4.0
778372158,45,M,2,Graduate,Married,NJ,91750,No,no,no,Telephone,Govt,76569.0,3.0
778375458,55,F,1,Graduate,Single,FL,91750,Yes,no,no,Cellular,Blue-Collar,37009.0,3.0
778377183,49,M,4,Uneducated,Married,AK,99504,No,yes,no,Cellular,White-Collar,80972.0,4.0
778378983,34,F,4,Graduate,Married,TX,91750,No,no,no,Cellular,Govt,28237.0,5.0
778381608,49,F,4,Unknown,Single,CA,91750,Yes,no,yes,Unknown,White-Collar,15401.0,5.0
778386033,38,F,1,Graduate,Married,NJ,91750,No,no,no,Cellular,Retirees,21104.0,5.0
778388358,50,F,1,High School,Single,NY,91750,No,no,no,Cellular,Selfemployeed,2565.0,5.0
778394358,37,M,3,Unknown,Single,NY,91750,Yes,yes,no,Cellular,Selfemployeed,58583.0,4.0
778397358,54,F,3,Doctorate,Single,CA,91750,Yes,yes,no,Cellular,Retirees,30039.0,5.0
778399008,54,F,3,Graduate,Single,NY,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,4.0
778401033,42,F,4,Uneducated,Married,CA,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,3.0
778405458,58,M,3,High School,Married,NY,91750,No,no,no,Cellular,Businessman,71942.0,4.0
778407033,68,M,0,High School,Married,FL,91750,No,yes,no,Unknown,Selfemployeed,26249.0,4.0
778420383,41,M,2,Uneducated,Married,NJ,91750,Yes,no,no,Cellular,Blue-Collar,115458.0,4.0
778422933,51,F,1,High School,Single,CA,91750,No,yes,yes,Cellular,Retirees,36350.0,5.0
778425408,42,F,4,Unknown,Unknown,TX,91750,No,no,no,Cellular,Selfemployeed,11067.0,4.0
778426608,47,F,5,Unknown,Unknown,NY,91750,No,yes,no,Unknown,Businessman,16165.0,5.0
778428108,52,F,1,Graduate,Married,FL,91750,Yes,no,no,Cellular,Businessman,238388.0,4.0
778430733,38,M,2,High School,Single,TX,91750,No,yes,no,Unknown,Blue-Collar,108518.0,5.0
778433283,52,F,1,Graduate,Unknown,NY,91750,No,no,no,Unknown,Blue-Collar,20495.0,3.0
778436283,35,F,1,Graduate,Married,TX,91750,No,yes,no,Cellular,White-Collar,47685.0,3.0
778439883,48,M,3,Doctorate,Married,NY,91750,Yes,yes,no,Telephone,Businessman,109419.0,4.0
778441533,35,F,2,Graduate,Married,NJ,91750,No,yes,no,Cellular,Blue-Collar,24047.0,3.0
778444908,50,F,2,Unknown,Single,NJ,91750,No,no,no,Cellular,Businessman,233874.0,5.0
778447908,45,F,3,High School,Single,FL,91750,Yes,no,no,Cellular,White-Collar,51364.0,4.0
778456983,52,F,4,Post-Graduate,Married,TX,91750,Yes,no,no,Cellular,Govt,16505.0,4.0
778459833,48,F,4,Graduate,Single,NY,91750,Yes,no,no,Cellular,Retirees,15763.0,5.0
778461408,27,F,2,Graduate,Married,FL,91750,Yes,no,no,Cellular,Retirees,26879.0,3.0
778465533,44,F,1,High School,Single,TX,91750,Yes,no,no,Unknown,Blue-Collar,17741.0,3.0
778471758,42,M,4,Graduate,Married,TX,91750,No,no,no,Cellular,Businessman,73326.0,5.0
778486008,65,F,2,Graduate,Single,CA,91750,No,no,no,Cellular,Govt,40118.0,4.0
778493808,51,F,2,Graduate,Single,CA,91750,No,yes,no,Unknown,Businessman,15077.0,5.0
778502958,40,F,2,Uneducated,Married,CA,91750,Yes,no,no,Cellular,Retirees,26411.0,4.0
778506633,49,F,3,Graduate,Single,TX,91750,No,no,no,Telephone,Selfemployeed,5225.0,4.0
778508883,57,F,3,Graduate,Married,NY,91750,No,yes,no,Cellular,Blue-Collar,12554.0,5.0
778511733,45,F,3,Graduate,Married,NY,91750,No,yes,no,Cellular,Selfemployeed,14975.0,4.0
778523733,31,F,0,Graduate,Single,NY,91750,No,no,no,Cellular,Retirees,39429.0,5.0
778550583,57,M,3,Graduate,Married,NY,91750,No,no,no,Telephone,White-Collar,79214.0,3.0
778563858,58,M,2,Uneducated,Single,NY,91750,No,yes,yes,Cellular,Businessman,172318.0,3.0
778567983,50,M,2,Unknown,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,66107.0,5.0
778573233,54,F,2,Unknown,Unknown,CA,91750,No,yes,no,Cellular,Selfemployeed,19574.0,4.0
778574283,56,F,1,Graduate,Married,MN,91750,Yes,yes,no,Cellular,Blue-Collar,21826.0,4.0
778601733,50,F,2,Graduate,Married,CA,91750,No,no,no,Cellular,Businessman,26252.0,4.0
778606308,37,F,2,Graduate,Married,NY,91750,Yes,yes,no,Cellular,Selfemployeed,34228.0,5.0
778617708,35,M,3,Uneducated,Single,TX,91750,No,yes,no,Unknown,Businessman,25095.0,3.0
778619358,39,M,2,Unknown,Married,WA,98815,Yes,yes,no,Cellular,Retirees,76749.0,4.0
778623858,45,F,4,Uneducated,Married,NJ,91750,No,no,no,Unknown,Selfemployeed,16520.0,3.0
778627983,61,F,1,Graduate,Married,TX,91750,No,no,no,Cellular,Selfemployeed,14975.0,3.0
778632933,34,M,2,Graduate,Married,FL,91750,Yes,yes,no,Cellular,Retirees,74721.0,5.0
778643733,21,M,3,Uneducated,Married,TX,91750,No,yes,no,Cellular,White-Collar,118036.0,4.0
778659108,53,M,1,Graduate,Unknown,NY,91750,Yes,no,no,Cellular,Govt,75314.0,4.0
778661358,51,F,1,Unknown,Single,CA,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,5.0
778663458,45,F,3,Unknown,Married,CA,91750,No,no,no,Cellular,Selfemployeed,2565.0,4.0
778669608,45,M,4,Graduate,Married,NY,91750,Yes,no,no,Unknown,Govt,95162.0,3.0
778671483,51,F,2,Graduate,Single,TX,91750,No,yes,yes,Cellular,Selfemployeed,51605.0,4.0
778679883,38,F,2,High School,Single,NY,91750,Yes,yes,no,Cellular,Retirees,39797.0,4.0
778686408,54,F,4,Graduate,Married,TX,91750,No,no,no,Unknown,Selfemployeed,14975.0,3.0
778693458,39,F,2,Unknown,Single,CA,91750,Yes,no,no,Unknown,Selfemployeed,12751.0,4.0
778696608,46,M,3,Uneducated,Single,CA,91750,No,no,no,Cellular,Businessman,78866.0,4.0
778698408,40,F,2,Graduate,Single,FL,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,4.0
778699908,50,F,3,Doctorate,Single,FL,91750,No,yes,no,Cellular,Selfemployeed,5225.0,5.0
778706508,56,F,1,Graduate,Married,CA,91750,No,yes,no,Cellular,Selfemployeed,14265.0,4.0
778708533,42,F,4,Graduate,Single,NV,91750,Yes,no,no,Cellular,Selfemployeed,2565.0,4.0
778710783,52,F,1,Graduate,Married,TX,91750,Yes,yes,yes,Cellular,Businessman,42025.0,5.0
778712658,38,F,2,High School,Married,CA,91730,No,yes,yes,Unknown,Selfemployeed,47979.0,4.0
778714833,40,M,2,Uneducated,Married,MA,91750,No,no,no,Cellular,Govt,83877.0,5.0
778716783,40,M,2,Graduate,Married,FL,91750,No,yes,no,Cellular,Blue-Collar,102119.0,4.0
778718658,49,M,5,Unknown,Single,FL,91750,No,yes,no,Cellular,Govt,49095.0,5.0
778720533,44,F,4,High School,Unknown,CA,91750,Yes,yes,yes,Telephone,Retirees,22347.0,3.0
778722033,60,M,1,Uneducated,Single,CA,91750,Yes,yes,no,Cellular,Businessman,100383.0,5.0
778724058,56,M,2,Graduate,Married,CA,91750,No,yes,no,Cellular,White-Collar,46738.0,5.0
778728783,47,F,3,Uneducated,Married,OH,91750,Yes,yes,no,Unknown,White-Collar,32020.0,4.0
778732158,53,F,0,Uneducated,Married,CA,91711,No,no,no,Cellular,Govt,48288.0,5.0
778734108,42,F,1,Graduate,Married,NM,91750,No,yes,no,Cellular,Govt,15301.0,5.0
778740708,42,F,2,Unknown,Single,NY,91750,Yes,yes,yes,Cellular,Retirees,53532.0,4.0
778742358,47,F,1,High School,Single,CA,91750,No,yes,no,Cellular,White-Collar,104480.0,4.0
778745058,57,M,3,Unknown,Single,NY,91750,No,no,no,Cellular,Businessman,198286.0,4.0
778747608,53,F,3,Unknown,Married,FL,91750,Yes,no,no,Cellular,Govt,47803.0,4.0
778755858,52,F,4,Graduate,Married,NY,91750,No,yes,no,Unknown,Blue-Collar,17696.0,5.0
778760808,59,F,0,Unknown,Married,CA,91750,Yes,yes,no,Cellular,Selfemployeed,20095.0,5.0
778770783,50,F,2,High School,Married,TX,91750,No,no,no,Cellular,Selfemployeed,5225.0,5.0
778780008,46,M,2,High School,Married,FL,91750,Yes,yes,yes,Cellular,Govt,52307.0,4.0
778781508,63,F,1,Uneducated,Single,CA,91750,Yes,yes,no,Cellular,Blue-Collar,27818.0,3.0
778782858,49,M,3,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Retirees,63078.0,4.0
778799583,47,F,4,High School,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,3.0
778801608,47,F,4,Graduate,Married,FL,91750,No,no,no,Cellular,Blue-Collar,38923.0,4.0
778810083,42,F,4,Graduate,Single,CA,91750,No,yes,no,Cellular,Selfemployeed,52596.0,4.0
778819083,58,F,1,Uneducated,Married,FL,91750,Yes,no,yes,Cellular,Blue-Collar,24511.0,4.0
778825908,37,M,2,Doctorate,Single,CA,90025,Yes,no,no,Telephone,Businessman,162109.0,4.0
778830933,44,M,3,Graduate,Single,TX,91750,Yes,yes,no,Telephone,Businessman,97807.0,4.0
778832883,50,F,3,Graduate,Single,NY,91750,Yes,yes,no,Cellular,Businessman,140462.0,4.0
778837083,44,F,4,Graduate,Married,NY,91750,No,no,yes,Cellular,Govt,21241.0,5.0
778839108,54,F,1,Unknown,Married,CA,91750,Yes,yes,yes,Cellular,Retirees,40396.0,5.0
778844433,37,F,3,Post-Graduate,Married,FL,91750,Yes,yes,no,Cellular,Govt,35538.0,5.0
778847808,56,M,2,Graduate,Married,NY,91750,No,no,no,Cellular,White-Collar,85102.0,5.0
778849908,39,M,2,High School,Single,CA,91750,Yes,no,no,Cellular,Retirees,74541.0,4.0
778853358,42,M,2,Post-Graduate,Single,FL,91750,Yes,no,no,Cellular,White-Collar,78187.0,5.0
778855383,52,F,4,Post-Graduate,Married,CA,91750,Yes,no,no,Telephone,Businessman,19521.0,5.0
778857108,63,F,0,Uneducated,Unknown,CA,91750,No,no,no,Cellular,Retirees,58164.0,4.0
778860783,45,F,3,Uneducated,Single,FL,91750,No,yes,no,Cellular,Selfemployeed,32869.0,4.0
778863258,38,M,2,Unknown,Married,FL,91750,No,yes,no,Unknown,Govt,88597.0,4.0
778865583,38,M,3,High School,Single,NY,91750,No,no,no,Cellular,Govt,104434.0,4.0
778867533,30,M,1,Uneducated,Single,CA,91750,Yes,no,no,Unknown,Selfemployeed,1250.0,5.0
778868958,48,F,2,Graduate,Single,NY,91750,No,yes,no,Cellular,Selfemployeed,2565.0,5.0
778871508,33,F,3,Graduate,Married,NY,91750,No,no,no,Unknown,Selfemployeed,8250.0,4.0
778873608,49,F,3,High School,Single,NY,91750,Yes,no,no,Cellular,Businessman,164628.0,4.0
778878633,45,F,2,Graduate,Single,CA,91750,No,yes,yes,Cellular,Govt,37003.0,4.0
778880358,38,M,2,High School,Married,FL,91750,No,no,no,Cellular,White-Collar,53703.0,5.0
778882758,58,F,1,Graduate,Married,CA,91750,No,yes,no,Cellular,Govt,18754.0,5.0
778885158,36,F,1,Doctorate,Single,NY,91750,No,no,no,Unknown,Selfemployeed,13170.0,4.0
778888083,48,M,3,Unknown,Married,NY,91750,Yes,no,no,Cellular,Businessman,116446.0,5.0
778894233,44,M,2,Post-Graduate,Married,CA,91750,No,yes,no,Cellular,Govt,105329.0,4.0
778895883,44,M,4,Graduate,Married,NY,91750,No,yes,yes,Cellular,Selfemployeed,62086.0,5.0
778899708,53,F,1,High School,Single,NY,91750,No,yes,no,Cellular,White-Collar,33559.0,4.0
778905033,63,F,1,Unknown,Married,NY,91750,No,yes,yes,Cellular,Retirees,44446.0,5.0
778908783,55,F,4,Uneducated,Single,CA,91750,No,no,no,Cellular,Blue-Collar,13828.0,5.0
778910883,49,F,4,Graduate,Single,NY,91750,Yes,yes,no,Cellular,Retirees,22861.0,5.0
778912683,46,M,4,Unknown,Single,TX,91750,Yes,yes,no,Cellular,Blue-Collar,78004.0,3.0
778915233,34,F,1,Graduate,Married,FL,91750,No,yes,no,Telephone,Businessman,26332.0,5.0
778919583,36,M,2,Graduate,Married,NJ,91750,No,no,no,Cellular,Blue-Collar,55276.0,4.0
778921908,43,M,5,Graduate,Married,FL,91750,No,no,no,Cellular,White-Collar,68696.0,5.0
778924158,48,F,3,Graduate,Married,MI,91750,Yes,no,no,Cellular,Govt,41473.0,5.0
778928283,41,F,2,Graduate,Married,NY,91750,Yes,yes,no,Cellular,Selfemployeed,13090.0,3.0
778929783,36,F,2,Graduate,Married,FL,91750,No,yes,no,Unknown,Selfemployeed,2565.0,5.0
778932633,39,M,3,Graduate,Unknown,NJ,91750,No,no,no,Cellular,White-Collar,84400.0,5.0
778933983,34,M,4,Unknown,Married,NJ,91750,No,no,no,Cellular,Blue-Collar,44296.0,3.0
778936008,55,M,3,Graduate,Married,NJ,91750,No,no,no,Cellular,Businessman,93150.0,5.0
778937583,48,M,3,Graduate,Single,FL,91750,Yes,yes,no,Cellular,Selfemployeed,59734.0,4.0
778939683,62,F,1,High School,Married,FL,91750,No,yes,no,Cellular,Selfemployeed,14379.0,5.0
778942233,46,F,1,Unknown,Single,TX,91750,No,yes,no,Unknown,Blue-Collar,10982.0,5.0
778943883,54,F,1,High School,Married,CA,91750,No,no,no,Cellular,Retirees,19175.0,5.0
778949133,65,F,0,Uneducated,Single,CA,91750,Yes,no,no,Unknown,Blue-Collar,37771.0,4.0
778952058,46,F,1,Graduate,Married,TX,91750,No,yes,yes,Unknown,Govt,37336.0,5.0
778956033,56,F,2,Graduate,Single,TX,91750,Yes,yes,no,Unknown,Businessman,203270.0,3.0
778959258,35,M,4,Graduate,Married,NY,91750,No,no,no,Cellular,White-Collar,30269.0,3.0
778965183,53,M,0,High School,Married,FL,91750,No,no,no,Cellular,Businessman,52347.0,5.0
778968408,49,F,2,Uneducated,Married,FL,91750,No,no,no,Cellular,White-Collar,19139.0,5.0
778971408,49,F,3,Unknown,Married,FL,91750,Yes,yes,no,Cellular,Retirees,19392.0,5.0
778973658,34,F,1,Uneducated,Unknown,NY,91750,No,no,yes,Cellular,Govt,24625.0,4.0
778984383,44,M,3,High School,Single,TX,91750,No,no,no,Telephone,Blue-Collar,71492.0,5.0
778992108,44,F,3,High School,Married,TX,91750,Yes,yes,no,Cellular,Selfemployeed,14975.0,5.0
779008158,48,M,4,High School,Married,NY,91750,No,yes,no,Cellular,Blue-Collar,87621.0,4.0
779016408,37,F,3,Unknown,Single,CA,91750,No,no,yes,Cellular,Selfemployeed,14975.0,4.0
779018508,50,M,4,Graduate,Married,CA,91750,No,yes,no,Unknown,Selfemployeed,102117.0,4.0
779027733,62,F,1,High School,Married,FL,91750,Yes,no,yes,Cellular,Businessman,40956.0,5.0
779029458,36,F,1,Uneducated,Married,NY,91750,No,no,no,Cellular,Retirees,31872.0,5.0
779031033,56,F,2,Uneducated,Single,CA,91750,Yes,yes,no,Telephone,Selfemployeed,10406.0,4.0
779032308,35,F,1,Uneducated,Married,CA,91750,No,no,no,Cellular,Retirees,35864.0,5.0
779034708,52,M,2,High School,Single,NY,91750,No,yes,no,Telephone,Govt,86524.0,4.0
779037408,49,F,1,Graduate,Married,TX,91750,No,no,no,Cellular,Businessman,177751.0,5.0
779040408,40,M,4,Doctorate,Single,FL,91750,No,no,no,Unknown,Selfemployeed,14975.0,3.0
779041983,50,M,2,Graduate,Married,CA,91750,No,no,no,Cellular,Selfemployeed,62663.0,4.0
779046408,43,F,3,Post-Graduate,Single,CA,91750,Yes,yes,no,Telephone,Blue-Collar,10549.0,4.0
779051808,37,M,2,Doctorate,Married,FL,91750,No,no,no,Cellular,Businessman,51762.0,5.0
779055033,49,M,3,Post-Graduate,Single,TX,91750,No,yes,no,Cellular,Businessman,111190.0,4.0
779058108,60,F,0,Graduate,Unknown,CA,91750,Yes,no,no,Cellular,Blue-Collar,14782.0,5.0
779065458,39,M,2,Uneducated,Single,NJ,91750,Yes,no,no,Cellular,Blue-Collar,53815.0,5.0
779067408,46,F,3,High School,Single,CA,90250,Yes,no,no,Unknown,Businessman,160237.0,4.0
779070033,26,M,0,Post-Graduate,Married,FL,91750,No,no,yes,Cellular,Selfemployeed,46583.0,3.0
779072733,52,M,2,Graduate,Married,CA,91750,No,no,no,Unknown,Selfemployeed,88445.0,5.0
779078733,40,F,1,Unknown,Married,TX,91750,No,yes,no,Cellular,Selfemployeed,14975.0,4.0
779082633,55,F,3,Graduate,Single,TX,91750,No,yes,no,Unknown,Businessman,176480.0,4.0
779084208,40,F,2,Graduate,Unknown,CA,91750,No,no,no,Cellular,Businessman,25691.0,5.0
779090883,45,F,4,Graduate,Married,FL,91750,No,no,no,Cellular,Businessman,37800.0,5.0
779098308,39,M,0,Graduate,Single,CA,91750,Yes,no,no,Cellular,White-Collar,105320.0,5.0
779100408,57,F,2,Doctorate,Married,WA,54101,Yes,yes,no,Unknown,Govt,30997.0,5.0
779104608,44,F,1,Doctorate,Married,NY,91750,No,no,no,Unknown,Govt,32734.0,5.0
779114283,60,M,1,Graduate,Single,FL,91750,Yes,yes,no,Cellular,White-Collar,66944.0,5.0
779116158,57,M,0,Uneducated,Married,NY,91750,Yes,no,no,Cellular,Selfemployeed,58020.0,4.0
779118708,41,M,2,Graduate,Married,CA,91750,No,yes,no,Cellular,Govt,70240.0,3.0
779122908,55,M,3,High School,Single,TX,91750,No,yes,no,Cellular,White-Collar,66091.0,4.0
779126658,42,F,4,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Selfemployeed,25491.0,4.0
779130108,32,M,0,Graduate,Unknown,CA,91750,Yes,yes,no,Cellular,Retirees,29215.0,5.0
779134458,38,M,1,Uneducated,Married,CA,91750,No,no,no,Cellular,Blue-Collar,111359.0,4.0
779135808,62,M,0,Unknown,Married,CA,91750,No,no,no,Cellular,Retirees,57659.0,5.0
779138883,31,F,1,Uneducated,Single,TX,91750,Yes,yes,no,Unknown,Selfemployeed,14975.0,4.0
779140533,37,M,2,Graduate,Married,FL,91750,No,yes,no,Unknown,Businessman,205530.0,5.0
779141658,41,M,4,Unknown,Single,NY,91750,No,yes,yes,Cellular,Selfemployeed,88940.0,5.0
779149683,49,F,4,Graduate,Married,CA,91750,Yes,yes,no,Unknown,White-Collar,30280.0,3.0
779155158,49,F,3,Graduate,Married,TX,91750,No,no,no,Cellular,Blue-Collar,10807.0,4.0
779158533,36,M,2,Post-Graduate,Single,NY,91750,No,yes,no,Cellular,Govt,77717.0,4.0
779164608,56,F,2,Uneducated,Single,CA,91750,No,yes,no,Cellular,Selfemployeed,54236.0,5.0
779166783,48,F,4,Uneducated,Married,CA,91750,Yes,yes,no,Cellular,Selfemployeed,46443.0,5.0
779170008,44,M,3,Graduate,Single,FL,91750,Yes,no,no,Cellular,Businessman,70114.0,4.0
779174133,60,F,1,Doctorate,Single,TX,91750,Yes,no,no,Unknown,Selfemployeed,14975.0,4.0
779183958,38,F,1,High School,Single,CA,91750,No,no,no,Cellular,Retirees,28131.0,4.0
779187783,52,M,1,Graduate,Single,FL,91750,Yes,yes,no,Cellular,Businessman,114295.0,5.0
779192283,40,F,3,Uneducated,Single,TX,91750,No,no,no,Telephone,Businessman,52069.0,4.0
779198133,58,F,1,High School,Married,FL,91750,No,yes,no,Unknown,Selfemployeed,38372.0,5.0
779209083,60,F,1,Uneducated,Single,TX,91750,Yes,no,no,Cellular,Blue-Collar,14813.0,5.0
779210283,36,F,4,Uneducated,Married,TX,91750,No,no,no,Cellular,Govt,51592.0,4.0
779216358,49,F,1,Graduate,Married,CA,91750,Yes,yes,no,Cellular,Selfemployeed,2565.0,5.0
779217333,44,F,4,High School,Single,NY,91750,No,yes,yes,Cellular,Blue-Collar,45347.0,5.0
779218233,47,F,1,Uneducated,Single,TX,91750,No,yes,no,Cellular,Businessman,50674.0,4.0
779219208,45,M,1,Graduate,Single,CA,91750,No,no,no,Cellular,Selfemployeed,79322.0,3.0
779223858,47,F,1,High School,Unknown,CA,91750,No,yes,no,Unknown,Govt,31374.0,5.0
779224758,43,F,3,High School,Unknown,TX,91750,No,yes,no,Cellular,Businessman,43100.0,3.0
779236083,46,F,3,Graduate,Single,TX,91750,Yes,no,no,Unknown,Blue-Collar,27167.0,4.0
779241783,64,F,0,Graduate,Single,TX,91750,Yes,no,no,Unknown,Selfemployeed,14975.0,5.0
779247483,64,M,1,Graduate,Single,NJ,91750,No,no,no,Cellular,Businessman,32168.0,5.0
779249583,52,F,3,Uneducated,Married,NY,91750,Yes,no,no,Unknown,Selfemployeed,12837.0,3.0
779252283,47,M,2,Graduate,Married,CA,91750,Yes,no,no,Cellular,Blue-Collar,95670.0,5.0
779257233,38,M,3,Graduate,Married,FL,91750,No,no,no,Cellular,Businessman,103633.0,4.0
779261433,50,F,2,Unknown,Married,CA,91750,No,no,no,Cellular,Selfemployeed,38701.0,4.0
779263533,33,M,2,Post-Graduate,Single,NY,91750,No,yes,no,Cellular,Govt,104953.0,4.0
779269158,52,F,0,Graduate,Single,NY,91750,Yes,no,no,Cellular,Businessman,23966.0,3.0
779270883,54,F,3,Graduate,Single,CA,91701,Yes,yes,no,Cellular,Businessman,46756.0,4.0
779279883,46,F,5,Graduate,Unknown,TX,91750,Yes,no,no,Cellular,Selfemployeed,14975.0,4.0
779281233,38,F,3,Uneducated,Single,TX,91750,No,yes,no,Unknown,White-Collar,58928.0,3.0
